"discente","ALGORITMOS E LÓGICA DE PROGRAMAÇÃO","ARQUITETURA DE COMPUTADORES","BANCO DE DADOS","CÁLCULO DIFERENCIAL E INTEGRAL","EMPREENDEDORISMO EM INFORMÁTICA","ENGENHARIA DE SOFTWARE I","ENGENHARIA DE SOFTWARE II","ESTRUTURA DE DADOS","FUNDAMENTOS DE MATEMÁTICA","FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO","GESTÃO DE PROJETO DE SOFTWARE","INTRODUÇÃO À INFORMÁTICA","LÓGICA","MATEMÁTICA FINANCEIRA","ORGANIZAÇÃO, SISTEMAS E MÉTODOS","PROBABILIDADE E ESTATÍSTICA","PROGRAMAÇÃO","PROGRAMAÇÃO ORIENTADA A OBJETOS I","PROGRAMAÇÃO ORIENTADA A OBJETOS II","PROGRAMAÇÃO VISUAL","PROGRAMAÇÃO WEB","PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS","REDES DE COMPUTADORES","SISTEMAS DE APOIO À DECISÃO","SISTEMAS OPERACIONAIS","TEORIA GERAL DA ADMINISTRAÇÃO","TEORIA GERAL DOS SISTEMAS","ÁLGEBRA LINEAR","ÉTICA","ano_ingresso","sexo","status","classificacao","ch_cumprida","ch_cumprida_dividida","ch_reprovacao","taxa_reprovacao","semestre","semestre_total","semestre_dividido","ultimo_periodo","matricula","tempo_relativo","unidade","nota","media_final","frequencia","descricao","ano","id_componente","nome","ch_total","ano_nascimento","semestres_cursados","ALGORITMOS E LÓGICA DE PROGRAMAÇÃO_APROVADO","ARQUITETURA DE COMPUTADORES_APROVADO","BANCO DE DADOS_APROVADO","CÁLCULO DIFERENCIAL E INTEGRAL_APROVADO","EMPREENDEDORISMO EM INFORMÁTICA_APROVADO","ENGENHARIA DE SOFTWARE I_APROVADO","ENGENHARIA DE SOFTWARE II_APROVADO","ESTRUTURA DE DADOS_APROVADO","FUNDAMENTOS DE MATEMÁTICA_APROVADO","FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO_APROVADO","GESTÃO DE PROJETO DE SOFTWARE_APROVADO","INTRODUÇÃO À INFORMÁTICA_APROVADO","LÓGICA_APROVADO","MATEMÁTICA FINANCEIRA_APROVADO","ORGANIZAÇÃO, SISTEMAS E MÉTODOS_APROVADO","PROBABILIDADE E ESTATÍSTICA_APROVADO","PROGRAMAÇÃO_APROVADO","PROGRAMAÇÃO ORIENTADA A OBJETOS I_APROVADO","PROGRAMAÇÃO ORIENTADA A OBJETOS II_APROVADO","PROGRAMAÇÃO VISUAL_APROVADO","PROGRAMAÇÃO WEB_APROVADO","PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS_APROVADO","REDES DE COMPUTADORES_APROVADO","SISTEMAS DE APOIO À DECISÃO_APROVADO","SISTEMAS OPERACIONAIS_APROVADO","TEORIA GERAL DA ADMINISTRAÇÃO_APROVADO","TEORIA GERAL DOS SISTEMAS_APROVADO","ÁLGEBRA LINEAR_APROVADO","ÉTICA_APROVADO","ALGORITMOS E LÓGICA DE PROGRAMAÇÃO_REPROVADO","ARQUITETURA DE COMPUTADORES_REPROVADO","BANCO DE DADOS_REPROVADO","CÁLCULO DIFERENCIAL E INTEGRAL_REPROVADO","EMPREENDEDORISMO EM INFORMÁTICA_REPROVADO","ENGENHARIA DE SOFTWARE I_REPROVADO","ENGENHARIA DE SOFTWARE II_REPROVADO","ESTRUTURA DE DADOS_REPROVADO","FUNDAMENTOS DE MATEMÁTICA_REPROVADO","FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO_REPROVADO","GESTÃO DE PROJETO DE SOFTWARE_REPROVADO","INTRODUÇÃO À INFORMÁTICA_REPROVADO","LÓGICA_REPROVADO","MATEMÁTICA FINANCEIRA_REPROVADO","ORGANIZAÇÃO, SISTEMAS E MÉTODOS_REPROVADO","PROBABILIDADE E ESTATÍSTICA_REPROVADO","PROGRAMAÇÃO_REPROVADO","PROGRAMAÇÃO ORIENTADA A OBJETOS I_REPROVADO","PROGRAMAÇÃO ORIENTADA A OBJETOS II_REPROVADO","PROGRAMAÇÃO VISUAL_REPROVADO","PROGRAMAÇÃO WEB_REPROVADO","PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS_REPROVADO","REDES DE COMPUTADORES_REPROVADO","SISTEMAS DE APOIO À DECISÃO_REPROVADO","SISTEMAS OPERACIONAIS_REPROVADO","TEORIA GERAL DA ADMINISTRAÇÃO_REPROVADO","TEORIA GERAL DOS SISTEMAS_REPROVADO","ÁLGEBRA LINEAR_REPROVADO","ÉTICA_REPROVADO"
"876af485e864ff1894cde781f4f325f8",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2020,1,-1.0,2.0,930.0,0.5081967213114754,"","",2.0,4.0,0.5,"20211",14.0,-0.5,1.0,9.5,8.4,0.0,"APROVADO","20202",62748.0,"PROGRAMAÇÃO",90.0,2003.0,"2",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"87cb45d689a3f8522d04375f506bea21",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,0,"","","","","","","","","","",8.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"883214a8fca2f1983289b325d03116f4",1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2019,0,"","","","","","","","","","",22.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88b65d16788f215f4deb5c4546e90e3b",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015,0,-1.0,-2.0,330.0,0.18032786885245902,330.0,1.0,1.0,1.0,0.125,"20151",5.0,-0.125,1.0,-1.0,-1.0,93.0,"REPROVADO POR MÉDIA E POR FALTAS","20151",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1994.0,"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"8918e8d0c1a31a9fd730f013dd7a1663",1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2010,1,-1.0,2.0,2370.0,1.2950819672131149,480.0,0.20253164556962025,1.0,12.0,1.5,"20152",38.0,-1.5,1.0,9.0,7.8,4.0,"APROVADO","20101",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1989.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"897ae47d9694cd9177d3d6e2fc0aba35",1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2016,0,-1.0,2.0,2370.0,1.2950819672131149,420.0,0.17721518987341772,1.0,15.0,1.875,"20222",38.0,-1.875,1.0,10.0,9.0,0.0,"APROVADO","20161",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1989.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"89e400de9c1be12edc298bde4b24e03e",2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2018,1,"","","","","","","","","","",19.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8a2305912271d4829ed48f9e630fda3b",1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2017,0,-1.0,2.0,1860.0,1.0163934426229508,360.0,0.1935483870967742,1.0,9.0,1.125,"20212",29.0,-1.125,1.0,7.2,7.2,0.0,"APROVADO","20171",62487.0,"INTRODUÇÃO À INFORMÁTICA",60.0,1999.0,"1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"8a48bc6a9cffb7c4502eed5e797949b8",2.0,6.0,2.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2010,1,-1.0,-1.0,2820.0,1.540983606557377,1110.0,0.39361702127659576,1.0,13.0,1.625,"20161",43.0,-1.625,1.0,6.0,1.5,8.0,"REPROVADO","20101",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1992.0,"1, 2",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"8aa952e14b1fb5bbfdbe8fb3469666de",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2020,0,"","","","","","","","","","",24.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ab5d87411beb56d05e59e6ec8c616c9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,0,-1.0,-1.0,330.0,0.18032786885245902,330.0,1.0,1.0,1.0,0.125,"20141",5.0,-0.125,2.0,-1.0,0.7,0.0,"REPROVADO","20141",2037003.0,"FUNDAMENTOS DE MATEMÁTICA",60.0,1996.0,"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"8b381566a30e5397be4e432474d33805",1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2012,0,1.0,2.0,1980.0,1.0819672131147542,90.0,0.045454545454545456,1.0,8.0,1.0,"20152",31.0,1.0,1.0,9.4,8.2,3.0,"APROVADO","20121",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1995.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"8b727d837f946fc6fff8665dce727ea8",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,1,-1.0,-1.0,960.0,0.5245901639344263,540.0,0.5625,1.0,4.0,0.5,"20191",14.0,-0.5,1.0,5.5,3.4,16.0,"REPROVADO","20171",62487.0,"INTRODUÇÃO À INFORMÁTICA",60.0,1983.0,"1, 3, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"8c06416ae452285849d8602593c0061e",2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2016,0,"","","","","","","","","","",37.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8cc769560b4127019abccda7b21b1bc2",2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2012,1,-1.0,-1.0,1950.0,1.0655737704918034,660.0,0.3384615384615385,1.0,9.0,1.125,"20161",30.0,-1.125,1.0,8.8,2.9,24.0,"REPROVADO","20121",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1990.0,"1, 2",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"8cf578616c9f6e88ea7d30a607275198",1.0,2.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2011,0,1.0,2.0,2790.0,1.5245901639344261,870.0,0.3118279569892473,1.0,14.0,1.75,"20172",43.0,1.75,1.0,6.9,7.3,0.0,"APROVADO","20111",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1988.0,"1",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
"8cff01c80ac3808be201f6dfc4bd21e2",1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2017,0,-1.0,2.0,1830.0,1.0,570.0,0.3114754098360656,1.0,10.0,1.25,"20221",29.0,-1.25,2.0,9.9,7.6,2.0,"APROVADO","20171",62487.0,"INTRODUÇÃO À INFORMÁTICA",60.0,1984.0,"1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"8d354749535f70628221c5a3e3556dd2",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2010,0,-1.0,-1.0,690.0,0.3770491803278688,300.0,0.43478260869565216,1.0,3.0,0.375,"20111",10.0,-0.375,1.0,0.5,2.0,6.0,"REPROVADO","20101",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1992.0,"1, 2, 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"8d72dd355a57122f326673e455496676",2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2014,0,-1.0,-1.0,1350.0,0.7377049180327869,570.0,0.4222222222222222,1.0,7.0,0.875,"20172",20.0,-0.875,3.0,2.0,3.6,0.0,"REPROVADO","20141",2037003.0,"FUNDAMENTOS DE MATEMÁTICA",60.0,1983.0,"1, 4",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"8f140573ec6cb9bfc1047c2c23a808a4",3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2012,1,-1.0,-1.0,930.0,0.5081967213114754,480.0,0.5161290322580645,1.0,5.0,0.625,"20141",14.0,-0.625,1.0,3.2,1.1,6.0,"REPROVADO","20121",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1980.0,"1, 2, 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"8f5145810293b10e166c68ddd3869b8e",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2013,0,1.0,2.0,1770.0,0.9672131147540983,"","",1.0,8.0,1.0,"20162",28.0,1.0,1.0,10.0,9.7,3.0,"APROVADO","20131",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1993.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"8f615562affbf40598df38c33aa4e350",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2017,0,-1.0,1.0,690.0,0.3770491803278688,300.0,0.43478260869565216,1.0,3.0,0.375,"20181",10.0,-0.375,1.0,6.5,5.6,0.0,"APROVADO POR NOTA","20171",62487.0,"INTRODUÇÃO À INFORMÁTICA",60.0,1998.0,"1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"9042293323e4e1fb70c2352e0aa8aac8",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2013,0,1.0,2.0,1770.0,0.9672131147540983,"","",1.0,8.0,1.0,"20162",28.0,1.0,1.0,9.0,7.3,0.0,"APROVADO","20131",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1993.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"90d99efc24a4d7676dfe4e0b58971382",3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2011,0,-1.0,-1.0,2100.0,1.1475409836065573,1020.0,0.4857142857142857,1.0,11.0,1.375,"20161",32.0,-1.375,1.0,5.3,2.7,0.0,"REPROVADO","20111",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1989.0,"1, 2, 3",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"91296c48ce98ba713f6624ea2de186e3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2011,0,-1.0,-1.0,1020.0,0.5573770491803278,480.0,0.47058823529411764,1.0,4.0,0.5,"20122",15.0,-0.5,1.0,5.8,3.5,3.0,"REPROVADO","20111",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1991.0,"1, 2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
